IMG_ID	Domain	Genome_Status	Sequencing_Center	Phylum	Class	Order	Family	Genus	Species	Gram_Staining	Isolation_Country	Oxygen_Requirement	Genome_Size	Gene_Count	GC_Count	GC_%	CDS_Count	CDS_%	RNA_%	16S_rRNA_Count 	Horizontally_Transferred_Count	Horizontally_Transferred_%
2541047145	Bacteria	Draft	University of Maryland School of Medicine	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	psittaci	Gram-	-1	-1	1178215	1107	460565	0.39	1066	96.3	3.7	1	11	0.99
2545555807	Bacteria	Permanent Draft	DOE Joint Genome Institute	Bacteroidetes	unclassified	unclassified	unclassified	unclassified	unclassified	-1	-1	-1	1575473	1466	569080	0.36	1449	98.84	1.16	1	108	7.37
639633065	Bacteria	Finished	DOE Joint Genome Institute	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Verminephrobacter	eiseniae	Gram-	USA	-1	5597943	5115	3652205	0.65	5050	98.73	1.27	3	922	18.03
2537561851	Bacteria	Draft	Broad Institute	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	cereus	Gram+	-1	-1	6070801	6180	2121462	0.35	6076	98.32	1.68	5	14	0.23
647533230	Bacteria	Draft	J. Craig Venter Institute	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	sp.	Gram-	-1	Aerobe	5020454	4543	3314284	0.66	4469	98.37	1.63	-1	434	9.55
2524614854	Bacteria	Permanent Draft	DOE Joint Genome Institute	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Psychrilyobacter	atlanticus	Gram-	Canada	Obligate anaerobe	3539325	3414	1126353	0.32	3307	96.87	3.13	10	844	24.72
649633039	Bacteria	Finished	DOE Joint Genome Institute	Aquificae	Aquificae	Aquificales	Desulfurobacteriaceae	Desulfurobacterium	thermolithotrophum	Gram-	Atlantic Ocean	Anaerobe	1541968	1594	538896	0.35	1543	96.8	3.2	2	93	5.83
2531839283	Bacteria	Draft	Institute of Microbial Technology (IMTECH)	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Myxococcus	sp.	-1	-1	-1	9442154	7633	6533796	0.69	7633	100	-1	-1	199	2.61
2534682129	Bacteria	Draft	Institute for Genome Sciences	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	cholerae	Gram-	Haiti	Facultative	4018246	3815	1908134	0.47	3739	98.01	1.99	-1	-1	-1
2529292903	Bacteria	Draft	Broad Institute	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	abortus	Gram-	-1	-1	3286195	3195	1880463	0.57	3131	98	2	3	-1	-1
2519899648	Bacteria	Permanent Draft	DOE Joint Genome Institute	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	sp.	Gram+	-1	-1	4434130	4226	3103274	0.7	4161	98.46	1.54	4	167	3.95
2547132386	Bacteria	Draft	"HPA - Health Protection Agency , Porton Down, UK"	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	coli	Gram-	United Kingdom	Facultative	5381621	5372	2724641	0.51	5140	95.68	4.32	2	-1	-1
2551306552	Bacteria	Draft	MIT	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Enterovibrio	norvegicus	Gram-	-1	-1	5001645	4564	2366676	0.47	4446	97.41	2.59	3	31	0.68
2524614880	Bacteria	Permanent Draft	DOE Joint Genome Institute	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Streptococcus	pleomorphus	Gram+	-1	Anaerobe	1992636	2065	777816	0.39	2004	97.05	2.95	3	386	18.69
2513237313	Bacteria	Draft	Broad Institute	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	sp.	Gram-	-1	Anaerobe	2588570	2079	1177557	0.45	2016	96.97	3.03	1	-1	-1
2522125135	Bacteria	Permanent Draft	DOE Joint Genome Institute	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	sp.	-1	-1	-1	6597054	5699	4679874	0.71	5629	98.77	1.23	3	57	1
2548877082	Bacteria	Draft	"Univ of California, Berkeley"	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	axonopodis	Gram-	Brazil	-1	4847529	4174	3157753	0.65	4109	98.44	1.56	1	-1	-1
2541047058	Bacteria	Draft	J. Craig Venter Institute	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Klebsiella	pneumoniae	Gram-	USA	-1	5502788	5649	3150344	0.57	5555	98.34	1.66	1	-1	-1
2547132213	Bacteria	Draft	Sanger Institute	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Citrobacter	freundii	Gram-	-1	Facultative	4904486	5042	2563085	0.52	4877	96.73	3.27	5	54	1.07
2551306474	Bacteria	Draft	Iowa State Univ	Proteobacteria	Gammaproteobacteria	Alteromonadales	Moritellaceae	Moritella	marina	Gram-	-1	-1	4636177	4182	1878817	0.41	4140	99	1	1	4	0.1
2521172655	Bacteria	Permanent Draft	DOE Joint Genome Institute	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Salinispora	arenicola	Gram+	-1	-1	5755139	5236	4003326	0.7	5148	98.32	1.68	5	-1	-1
2507262026	Bacteria	Permanent Draft	DOE Joint Genome Institute	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfotomaculum	nigrificans	Gram+	Netherlands	Obligate anaerobe	3052787	3112	1412511	0.46	3014	96.85	3.15	6	16	0.51
2534681784	Bacteria	Draft	FDA	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella	enterica	Gram-	-1	Facultative	4869304	4775	2536736	0.52	4703	98.49	1.51	1	-1	-1
647000209	Bacteria	Permanent Draft	Washington University in St. Louis	Synergistetes	Synergistia	Synergistales	Synergistaceae	Anaerobaculum	sp.	Gram-	USA	Obligate anaerobe	2308705	2556	1072464	0.46	2500	97.81	2.19	1	225	8.8
651324052	Bacteria	Draft	Broad Institute	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified	unclassified	Gram+	-1	-1	3057756	3019	1255087	0.41	2950	97.71	2.29	1	56	1.85
2503982047	Bacteria	Finished	DOE Joint Genome Institute	Cyanobacteria	unclassified	Nostocales	Nostocaceae	Anabaena	cylindrica	Gram-	United Kingdom	Aerobe	7063285	6258	2739890	0.39	6182	98.79	1.21	4	1291	20.63
2534681910	Bacteria	Draft	Broad Institute	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	baumannii	Gram-	-1	-1	3970958	3814	1542845	0.39	3737	97.98	2.02	4	2	0.05
2540341015	Bacteria	Draft	Institute for Genome Sciences	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	pylori	Gram-	USA	Aerobe	1669470	1734	653720	0.39	1692	97.58	2.42	2	1	0.06
647533108	Bacteria	Draft	Broad Institute	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	sp.	Gram-	-1	Anaerobe	3970841	3703	1525103	0.39	3631	98.06	1.94	1	48	1.3
2511231187	Bacteria	Finished	Centre for Chemical Biology	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Thermus	sp.	Gram-	Malaysia	Aerobe	2263488	2333	1552285	0.69	2279	97.69	2.31	2	-1	-1
2548876581	Bacteria	Draft	J. Craig Venter Institute	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	sobrinus	Gram+	Brazil	Anaerobe	2140387	2322	928886	0.43	2266	97.59	2.41	3	1	0.04
2517572207	Bacteria	Finished	Bielefeld University	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	polymyxa	Gram+	-1	-1	6231122	5516	2789060	0.45	5364	97.24	2.76	14	7	0.13
642555141	Bacteria	Finished	J. Craig Venter Institute	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	arthritidis	Gram-	-1	Facultative	820453	666	251957	0.31	631	94.74	5.26	1	66	9.91
2537561669	Bacteria	Draft	Institute for Genome Sciences	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pneumoniae	Gram+	USA	Facultative	2093149	2217	831496	0.4	2140	96.53	3.47	6	-1	-1
645951876	Bacteria	Draft	J. Craig Venter Institute	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Ureaplasma	urealyticum	Gram+	-1	Facultative	870038	699	225328	0.26	664	94.99	5.01	2	8	1.14
2519899603	Bacteria	Draft	Georgia Institute of Technology	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Catellicoccus	marimammalium	Gram+	United Kingdom	-1	1285866	1248	436304	0.34	1197	95.91	4.09	1	47	3.77
2515154029	Bacteria	Permanent Draft	DOE Joint Genome Institute	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	doosanense	Gram+	Korea	Aerobe	2647343	2657	1771554	0.67	2590	97.48	2.52	2	22	0.83
2507262012	Bacteria	Finished	Korea Ocean Research and Development Institute	Cyanobacteria	unclassified	Chroococcales	unclassified	Synechococcus	sp.	-1	Korea	Aerobe	2572069	2823	1519714	0.59	2763	97.87	2.13	3	50	1.77
2505679040	Bacteria	Finished	DOE Joint Genome Institute	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Aminobacter	sp.	-1	-1	-1	4186064	4094	2653953	0.63	4016	98.09	1.91	1	466	11.38
2548876625	Bacteria	Draft	J. Craig Venter Institute	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	sobrinus	Gram+	Brazil	Anaerobe	2098803	2227	912483	0.43	2182	97.98	2.02	-1	1	0.04
2537561602	Bacteria	Draft	Gyeongsang National University	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	parauberis	Gram+	Japan	-1	2046538	2087	724284	0.35	2053	98.37	1.63	-1	9	0.43
2531839310	Bacteria	Draft	Rochester Institute of Technology	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacter	sp.	Gram-	Jamaica	-1	4626853	4344	2593219	0.56	4267	98.23	1.77	1	28	0.64
2512564036	Bacteria	Finished	Rede Paraense de Genomica e Proteomica	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	pseudotuberculosis	Gram+	USA	-1	2310415	2234	1204864	0.52	2173	97.27	2.73	4	-1	-1
2551306303	Bacteria	Draft	University of Malaya	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	cholerae	Gram-	Malaysia	-1	3914529	3534	1863476	0.48	3445	97.48	2.52	1	14	0.4
2551306620	Bacteria	Draft	J. Craig Venter Institute	Spirochaetes	Spirochaetia	Spirochaetales	Leptospiraceae	Leptospira	interrogans	Gram-	-1	-1	4614427	3747	1616373	0.35	3701	98.77	1.23	3	-1	-1
2541047423	Bacteria	Draft	Broad Institute	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	faecium	Gram+	-1	-1	3074995	3086	1160332	0.38	2982	96.63	3.37	4	1	0.03
2531839626	Bacteria	Draft	FDA	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella	enterica	Gram-	-1	Facultative	4650602	4453	2426672	0.52	4382	98.41	1.59	1	-1	-1
2515154124	Bacteria	Permanent Draft	DOE Joint Genome Institute	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Salinispora	pacifica	Gram+	-1	-1	5234686	4856	3621223	0.69	4764	98.11	1.89	4	-1	-1
2541047835	Bacteria	Draft	Broad Institute	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	coli	Gram-	-1	-1	5191651	4907	2621856	0.51	4810	98.02	1.98	6	-1	-1
2519899551	Bacteria	Draft	Seoul National University	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	coli	Gram-	-1	-1	4650823	4567	2362155	0.51	4484	98.18	1.82	3	2	0.04
2528768077	Bacteria	Permanent Draft	DOE Joint Genome Institute	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	sp.	Gram-	-1	-1	302198	319	181495	0.6	309	96.87	3.13	2	56	17.55
643348586	Bacteria	Finished	J. Craig Venter Institute	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Ureaplasma	urealyticum	Gram+	-1	Facultative	874478	679	225390	0.26	646	95.14	4.86	2	-1	-1
2551306403	Bacteria	Draft	Unite de Recherche sur les Maladies Infectieuses et Tropicales Emergents (URMITE)	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	epidermidis	Gram+	France	-1	2556074	2559	815731	0.32	2480	96.91	3.09	1	6	0.23
2529292724	Bacteria	Draft	Institute for Genome Sciences	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	coli	Gram-	Bangladesh	-1	5171053	5360	2599422	0.5	5270	98.32	1.68	-1	6	0.11
2537561563	Bacteria	Draft	J. Craig Venter Institute	Spirochaetes	Spirochaetia	Spirochaetales	Leptospiraceae	Leptospira	borgpetersenii	Gram-	-1	-1	3957863	4527	1584592	0.4	4484	99.05	0.95	3	-1	-1
642979317	Bacteria	Draft	Washington University in St. Louis	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Providencia	alcalifaciens	Gram-	-1	Facultative	4029346	4074	1685910	0.42	4022	98.72	1.28	1	146	3.58
2521172563	Bacteria	Permanent Draft	DOE Joint Genome Institute	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Thioalkalivibrio	sp.	-1	-1	-1	2768380	2676	1831513	0.66	2612	97.61	2.39	1	27	1.01
642791611	Bacteria	Draft	J. Craig Venter Institute	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Borrelia	burgdorferi	Gram-	-1	Microaerophilic	1652378	1980	473554	0.29	1945	98.23	1.77	1	-1	-1
2526164660	Bacteria	Draft	Institute for Genome Sciences	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	massiliense	Gram+	-1	-1	4894488	4993	3144680	0.64	4943	99	1	1	-1	-1
2506783017	Bacteria	Draft	University of North Carolina at Chapel Hill	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	syringae	Gram-	France	Aerobe	5862133	5837	3453344	0.59	5777	98.97	1.03	1	59	1.01
645951813	Bacteria	Draft	Genoscope	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Micrococcus	luteus	Gram+	-1	Aerobe	2320592	2298	1694208	0.73	2250	97.91	2.09	2	18	0.78
2519899841	Bacteria	Draft	Broad Institute	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	abortus	Gram-	-1	-1	3279800	3188	1877410	0.57	3133	98.27	1.73	1	-1	-1
2531839523	Bacteria	Draft	Institute for Genome Sciences	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	coli	Gram-	Bangladesh	-1	4968768	5250	2518039	0.51	5149	98.08	1.92	-1	19	0.36
2551306291	Bacteria	Draft	Translational Genomics Research Institute (TGen)	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	baumannii	Gram-	-1	-1	4100733	4053	1599184	0.39	3968	97.9	2.1	1	-1	-1
2534681917	Bacteria	Draft	Broad Institute	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	abortus	Gram-	-1	-1	3284467	3197	1879353	0.57	3133	98	2	3	-1	-1
647533174	Bacteria	Draft	Broad Institute	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Klebsiella	sp.	Gram-	-1	Facultative	5459739	5089	3115199	0.58	5010	98.45	1.53	1	17	0.33
2531839044	Bacteria	Draft	Univ of Maryland	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	aureus	Gram+	USA	Facultative	2855112	2756	936711	0.33	2686	97.46	2.54	5	-1	-1
637000259	Bacteria	Finished	DOE Joint Genome Institute	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	sp.	Gram-	-1	Anaerobe	4706287	4098	2254051	0.48	3943	96.22	3.78	9	56	1.37
2541047680	Bacteria	Draft	Broad Institute	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	coli	Gram-	-1	-1	5334703	5204	2687495	0.5	5107	98.14	1.86	5	2	0.04
2512564006	Bacteria	Finished	J. Craig Venter Institute	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Octadecabacter	arcticus	Gram-	USA	-1	5478249	5149	3021203	0.55	5100	99.05	0.95	2	-1	-1
2537561535	Bacteria	Draft	J. Craig Venter Institute	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	agalactiae	Gram+	-1	Facultative	2066778	2077	724172	0.35	2031	97.79	2.21	5	3	0.14
646311952	Bacteria	Finished	DOE Joint Genome Institute	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Sebaldella	termitidis	Gram-	-1	Anaerobe	4486650	4266	1497450	0.33	4209	98.66	1.34	4	1406	32.96
2541047894	Bacteria	Draft	Broad Institute	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	coli	Gram-	-1	-1	5115371	4815	2580750	0.5	4718	97.99	2.01	6	-1	-1
2519899545	Bacteria	Finished	"University of Maryland, Baltimore"	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	psittaci	Gram-	-1	-1	1179818	1095	460594	0.39	1054	96.26	3.74	1	-1	-1
2534681899	Bacteria	Draft	Broad Institute	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	coli	Gram-	-1	-1	4982349	4764	2515399	0.5	4679	98.22	1.78	1	7	0.15
2511231064	Bacteria	Finished	J. Craig Venter Institute	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	subtilis	Gram+	Tunisia	Facultative	4207222	4475	1843751	0.44	4353	97.27	2.73	10	-1	-1
2529293039	Bacteria	Draft	"Univ of Maryland, IGS"	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	coli	Gram-	France	Facultative	5094716	5259	2567779	0.5	5128	97.51	2.49	10	-1	-1
2524614631	Bacteria	Permanent Draft	DOE Joint Genome Institute	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	inopinatus	Gram-	Italy	Anaerobe	5767550	5097	2831185	0.49	5019	98.47	1.53	4	845	16.58
2515154022	Bacteria	Permanent Draft	DOE Joint Genome Institute	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Oligella	urethralis	Gram-	USA	Aerobe	2311610	2203	1072591	0.46	2141	97.19	2.81	-1	171	7.76
2509276010	Bacteria	Permanent Draft	DOE Joint Genome Institute	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas	suwonensis	Gram+	Greece	-1	3346704	3066	2361436	0.71	3004	97.98	2.02	3	273	8.9
2517287026	Bacteria	Permanent Draft	DOE Joint Genome Institute	Actinobacteria	Actinobacteria	Actinomycetales	Actinopolysporaceae	Actinopolyspora	halophila	Gram+	-1	-1	5353291	4973	3641057	0.68	4898	98.49	1.51	6	54	1.09
2548877022	Bacteria	Draft	KRIBB	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	siamensis	Gram+	-1	-1	3779696	3864	1751331	0.46	3749	97.02	2.98	1	15	0.39
2545555864	Bacteria	Permanent Draft	DOE Joint Genome Institute	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	genavense	Gram+	-1	-1	4936071	5437	3303344	0.67	5370	98.77	1.23	1	59	1.09
647533208	Bacteria	Draft	J. Craig Venter Institute	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ruegeria	lacuscaerulensis	Gram-	Iceland	Aerobe	3523710	3677	2214089	0.63	3611	98.21	1.71	3	108	2.94
2523533537	Bacteria	Permanent Draft	DOE Joint Genome Institute	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	acidiphilum	Gram-	Germany	Obligate aerobe	3709060	3460	2383059	0.64	3399	98.24	1.76	1	357	10.32
2523231069	Bacteria	Permanent Draft	DOE Joint Genome Institute	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Propionibacterium	thoenii	Gram+	-1	Anaerobe	2938072	2703	1996722	0.68	2640	97.67	2.33	4	30	1.11
2512564048	Bacteria	Finished	Los Alamos National Lab	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	rickettsii	Gram-	-1	-1	1286792	1388	419364	0.33	1348	97.12	2.88	1	-1	-1
2519899641	Bacteria	Permanent Draft	DOE Joint Genome Institute	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	piscicida	-1	-1	-1	5277109	4775	2278443	0.43	4668	97.76	2.24	1	5	0.1
2534682176	Bacteria	Draft	Institute for Genome Sciences	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	coli	Gram-	Bangladesh	-1	5266165	5399	2659127	0.5	5312	98.39	1.61	-1	6	0.11
2515154113	Bacteria	Permanent Draft	DOE Joint Genome Institute	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	leguminosarum	Gram-	United Kingdom	Aerobe	7807172	7602	4739734	0.61	7478	98.37	1.63	1	-1	-1
2547132075	Bacteria	Draft	KRIBB	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	pseudomesenteroides	Gram+	USA	Aerobe	3244985	4326	1242868	0.38	4252	98.29	1.71	1	34	0.79
2524023208	Bacteria	Permanent Draft	DOE Joint Genome Institute	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Rathayibacter	toxicus	Gram+	Australia	Obligate aerobe	2299693	2251	1410489	0.62	2191	97.33	2.67	2	45	2
651053021	Bacteria	Finished	Genoscope	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	coli	Gram-	-1	Facultative	4773108	4534	2419756	0.51	4376	96.52	3.48	7	6	0.13
637000009	Bacteria	Finished	J. Craig Venter Institute	Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Anaplasma	phagocytophilum	Gram-	USA	Aerobe	1471282	1335	612582	0.42	1291	96.7	3.3	1	81	6.07
637000045	Bacteria	Finished	Univ of Uppsala	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Buchnera	aphidicola	Gram-	-1	-1	641454	588	162484	0.25	548	93.2	6.8	1	2	0.34
2511231215	Bacteria	Finished	Baylor College of Medicine	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	pallidum	Gram-	-1	Anaerobe	1139417	1124	601417	0.53	1071	95.28	4.72	2	-1	-1
2551306538	Bacteria	Draft	Kazusa DNA Research Institute	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Azospirillum	sp.	Gram-	-1	-1	7237999	7358	4857739	0.67	7239	98.38	1.62	11	725	9.85
2264867241	Bacteria	Permanent Draft	DOE Joint Genome Institute	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	Gram-	Atlantic Ocean	-1	1265631	1258	383291	0.3	1231	97.85	2.15	1	-1	-1
641522623	Bacteria	Finished	DOE Joint Genome Institute	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	coli	Gram-	USA	Facultative	4746218	4394	2414236	0.51	4270	97.18	2.82	7	8	0.18
2521172661	Bacteria	Permanent Draft	DOE Joint Genome Institute	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	ginsengihumi	Gram+	South Korea	Aerobe	5675308	5222	3238568	0.57	5089	97.45	2.55	10	201	3.85
2516143097	Bacteria	Draft	Cornell University	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	jejuni	Gram-	France	-1	1820783	2006	550759	0.3	1970	98.21	1.79	1	-1	-1
646564502	Bacteria	Finished	DOE Joint Genome Institute	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Allochromatium	vinosum	Gram-	-1	Anaerobe	3669074	3366	2355037	0.64	3302	98.1	1.9	3	318	9.45
2264867075	Bacteria	Permanent Draft	DOE Joint Genome Institute	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	-1	USA	-1	586165	561	295189	0.5	546	97.33	2.67	1	-1	-1
