IMG_ID,Genome_Status,Genome_Name,Domain,Phylum,Class,Order,Family,Genus,Species,Habitat,Isolation_Country,Genome_Size,Gene_Count,GC_Count,GC_%,w/_Func_Pred_Count,w/_Func_Pred_%,Horizontally_Transferred_Count,Horizontally_Transferred_%,Diseases,Gram_Staining
2519103072,Draft,Bacillus_cereus_BAG2X1-3,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,cereus,-1,-1,5191991,5451,1832814,0.35,1609,29.52,16,0.29,-1,Gram+
2519103073,Draft,Bacillus_cereus_BAG2X1-2,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,cereus,-1,-1,5524604,5782,1943196,0.35,1649,28.52,24,0.42,-1,Gram+
2519103074,Draft,Bacillus_cereus_BAG1X1-3,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,cereus,-1,-1,5995381,6216,2104897,0.35,1726,27.77,8,0.13,-1,Gram+
2519103075,Draft,Bacillus_cereus_BAG2X1-1,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,cereus,-1,-1,5109238,5362,1803964,0.35,1593,29.71,11,0.21,-1,Gram+
2519103076,Draft,Klebsiella_pneumoniae_pneumoniae_KPNIH11,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella,pneumoniae,-1,USA,5714016,5671,3269658,0.57,4345,76.62,2,0.04,-1,Gram-
2519103077,Draft,Klebsiella_pneumoniae_pneumoniae_KPNIH9,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella,pneumoniae,-1,USA,5720331,5725,3272125,0.57,4339,75.79,1,0.02,-1,Gram-
2519103078,Draft,Burkholderia_pseudomallei_354e,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,pseudomallei,"Soil, Terrestrial",Thailand,7111387,6348,4848034,0.68,4443,69.99,8,0.13,Melioidosis,Gram-
2519103079,Draft,Brucella_abortus_bv._1_NI486,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Brucella,abortus,-1,-1,3283799,3196,1879186,0.57,1218,38.11,-1,-1,-1,Gram-
2519103080,Draft,Brucella_abortus_bv._1_NI488,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Brucella,abortus,-1,-1,3293157,3202,1884037,0.57,1220,38.1,-1,-1,-1,Gram-
2519103081,Draft,Brucella_abortus_bv._1_NI435a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Brucella,abortus,-1,-1,3298740,3211,1886786,0.57,1217,37.9,-1,-1,-1,Gram-
2519103082,Draft,Brucella_abortus_bv._1_NI474,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Brucella,abortus,-1,-1,3299154,3207,1887159,0.57,1218,37.98,-1,-1,-1,Gram-
2519103083,Draft,Leptospira_borgpetersenii_sv._Castellonis_200801910,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Leptospiraceae,Leptospira,borgpetersenii,-1,-1,3970478,4225,1588910,0.4,2493,59.01,85,2.01,-1,Gram-
2519103084,Draft,Ensifer_meliloti_CCNWSX0020,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Sinorhizobium,meliloti,Soil,-1,7001588,6900,4342728,0.62,4806,69.65,85,1.23,-1,Gram-
2519103085,Draft,Pasteurella_multocida_multocida_P52VAC,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Pasteurella,multocida,-1,India,2273366,2258,919002,0.4,1311,58.06,25,1.11,"Pneumonia, Septicemia",Gram-
2519103086,Draft,Weissella_confusa_LBAE_C39-2,Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Weissella,confusa,-1,France,2284024,2237,1022945,0.45,1804,80.64,53,2.37,-1,Gram+
2519103087,Draft,Mycobacterium_thermoresistibile_ATCC_19527,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,thermoresistibile,Soil,-1,4870742,4662,3361906,0.69,3136,67.27,70,1.5,-1,Gram+
2519103088,Draft,Bradyrhizobium_sp._ORS_375,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,sp.,Soil,-1,7859468,7143,5147484,0.65,4165,58.31,161,2.25,-1,Gram-
2519103089,Draft,Brucella_abortus_bv._1_NI021,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Brucella,abortus,-1,-1,3293739,3206,1884186,0.57,1218,37.99,-1,-1,-1,Gram-
2519103090,Draft,Enterococcus_faecalis_ERV37,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,faecalis,-1,-1,3124528,3307,1164697,0.37,2183,66.01,8,0.24,-1,Gram+
2519103091,Draft,Enterococcus_faecalis_ERV31,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,faecalis,-1,-1,3058007,3171,1142217,0.37,2145,67.64,7,0.22,-1,Gram+
2519103092,Draft,Enterococcus_faecalis_ERV116,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,faecalis,-1,-1,3074646,3178,1149244,0.37,2144,67.46,7,0.22,-1,Gram+
2519103093,Finished,Pseudomonas_aeruginosa_DK2,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,aeruginosa,Host,-1,6402658,5960,4243057,0.66,3972,66.64,74,1.24,Cystic Fibrosis,Gram-
2519103094,Finished,Streptococcus_pyogenes_HKU_QMH11M0907901,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,pyogenes,-1,China,1908100,1950,733734,0.38,1528,78.36,5,0.26,-1,Gram+
2519103095,Finished,Burkholderia_sp._KJ006,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,sp.,"Root nodule, Host",Korea,6629912,6143,4453929,0.67,4606,74.98,33,0.54,Glanders,Gram-
2519103096,Finished,"Novosphingobium_pentaromativorans_US6-1,_DSM_17173",Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,pentaromativorans,"Host, Fresh water, Soil, Sediment",Korea,248561,286,154144,0.62,143,50,23,8.04,Death of coral reefs,Gram-
2519103097,Finished,Simiduia_agarivorans_SA1,Bacteria,Proteobacteria,Gammaproteobacteria,unclassified,unclassified,Simiduia,agarivorans,Marine,Taiwan,4309711,3836,2407444,0.56,2714,70.75,251,6.54,-1,Gram-
2519103098,Finished,Bdellovibrio_bacteriovorus_Tiberius,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,bacteriovorus,Aquatic,-1,3988594,3779,1988674,0.5,1879,49.72,203,5.37,-1,Gram-
2519103099,Finished,Methanolobus_psychrophilus_R15,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanolobus,psychrophilus,-1,-1,3072769,3229,1370789,0.45,1762,54.57,156,4.83,-1,Gram-
2519103100,Finished,Exiguobacterium_antarcticum_B7,Bacteria,Firmicutes,Bacilli,Bacillales,unclassified,Exiguobacterium,antarcticum,-1,Antarctica,2815863,2941,1336999,0.47,2007,68.24,6,0.2,-1,Gram+
2519103101,Finished,Leptospirillum_ferriphilum_ML-04,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Leptospirillum,ferriphilum,-1,-1,2406157,2527,1312577,0.55,1543,61.06,1326,52.47,-1,Gram-
2519103102,Finished,"Thermoanaerobacterium_saccharolyticum_JW/SL-YS485,_DSM_8691",Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacterales Family III. Incertae Sedis,Thermoanaerobacterium,saccharolyticum,"Sediment, Aquatic, Hot spring",-1,2879349,2931,1009656,0.35,2085,71.14,170,5.8,-1,Gram+
2519103103,Finished,Brachyspira_pilosicoli_B2904,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Brachyspiraceae,Brachyspira,pilosicoli,Host,United Kingdom,2765477,2695,768440,0.28,2045,75.88,2214,82.15,Zoonotic disease,Gram+
2519103104,Finished,Escherichia_coli_XH001,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,-1,-1,16124,18,8766,0.54,14,77.78,-1,-1,-1,Gram-
2519103105,Finished,Tistrella_mobilis_KA081020-065,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Tistrella,mobilis,-1,-1,6513401,5851,4434130,0.68,4560,77.94,2944,50.32,-1,Gram-
2519103106,Finished,Mycoplasma_hyorhinis_SK76,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,hyorhinis,"Respiratory tract, Host",-1,836897,786,216689,0.26,509,64.76,-1,-1,"Pneumonia, Septicemia",Gram-
2519103107,Finished,Helicobacter_pylori_XZ274,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,pylori,Host,China,1656544,1682,638971,0.39,900,53.51,-1,-1,-1,Gram-
2519103108,Finished,Cronobacter_sakazakii_ES15,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Cronobacter,sakazakii,-1,-1,4268675,4018,2437940,0.57,2920,72.67,15,0.37,-1,Gram-
2519103109,Finished,Mycobacterium_intracellulare_ATCC_13950,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,intracellulare,Host,Korea,5402402,5193,3679080,0.68,2845,54.79,5,0.1,Pulmonary infection,Gram+
2519103110,Finished,"Brucella_suis_bv_1,_1330",Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Brucella,suis,Host,-1,3315163,3388,1897974,0.57,2124,62.69,-1,-1,"Fever, Brucellosis, Infectious abortions",Gram-
2519103111,Finished,Lactococcus_lactis_cremoris_UC509.9,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,lactis,-1,-1,2457347,2376,878245,0.36,1731,72.85,8,0.34,-1,Gram+
2519103112,Finished,Streptococcus_pyogenes_MGAS1882,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,pyogenes,Host,USA,1781029,1791,685272,0.38,1335,74.54,-1,-1,-1,Gram+
2519103113,Finished,Lactobacillus_salivarius_SMXD51,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,salivarius,"Vagina microflora, Oral microflora, Intestinal microflora",-1,85097,77,27520,0.32,36,46.75,2,2.6,None,Gram-
2519103114,Finished,Enterobacter_cloacae_dissolvens_SDM,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Enterobacter,cloacae,Soil,-1,4968248,4646,2735346,0.55,3671,79.01,34,0.73,-1,Gram-
2519103115,Finished,Acinetobacter_baumannii_TYTH-1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,baumannii,-1,Taiwan,3957368,3771,1544214,0.39,2638,69.95,10,0.27,-1,Gram-
2519103116,Draft,Enterococcus_faecalis_ERV103,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,faecalis,-1,-1,3069535,3171,1147073,0.37,2145,67.64,7,0.22,-1,Gram+
2519103117,Draft,Enterococcus_faecalis_ERV25,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,faecalis,-1,-1,3091911,3241,1154088,0.37,2160,66.65,7,0.22,-1,Gram+
2519103118,Draft,Enterococcus_faecalis_ERV129,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,faecalis,-1,-1,3157253,3310,1177003,0.37,2192,66.22,18,0.54,-1,Gram+
2519103119,Draft,Enterococcus_faecalis_599,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,faecalis,-1,-1,3053367,3208,1136627,0.37,2155,67.18,28,0.87,-1,Gram+
2519103120,Draft,Streptococcus_agalactiae_STIR-CD-17,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,agalactiae,"Gastrointestinal tract, Vagina microflora",Honduras,1805303,1737,637387,0.35,1192,68.62,5,0.29,"Septicemia, Pneumonia, Meningitis, Bacteremia",Gram+
2519103121,Draft,Bacillus_cereus_BAG5O-1,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,cereus,-1,-1,5819432,5959,2040412,0.35,1726,28.96,16,0.27,-1,Gram+
2519103122,Draft,Bacillus_cereus_BAG5X1-1,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,cereus,-1,-1,5540116,5648,1952068,0.35,1642,29.07,25,0.44,-1,Gram+
2519103123,Draft,Bacillus_cereus_BAG4X12-1,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,cereus,-1,-1,5784472,5877,2011032,0.35,1744,29.68,2,0.03,-1,Gram+
2519103124,Draft,Bacillus_cereus_BAG4X2-1,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,cereus,-1,-1,5652243,5778,1980254,0.35,1704,29.49,6,0.1,-1,Gram+
2519103125,Draft,Bacillus_cereus_BAG3X2-2,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,cereus,-1,-1,5777232,5948,2015984,0.35,1697,28.53,7,0.12,-1,Gram+
2519103126,Draft,Bacillus_cereus_BAG4O-1,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,cereus,-1,-1,5634333,5695,1969896,0.35,1704,29.92,-1,-1,-1,Gram+
2519103127,Draft,Bacillus_cereus_BAG3O-2,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,cereus,-1,-1,5765165,5890,2012847,0.35,1712,29.07,2,0.03,-1,Gram+
2519103128,Draft,Bacillus_cereus_BAG3X2-1,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,cereus,-1,-1,5613093,5831,1979268,0.35,1678,28.78,7,0.12,-1,Gram+
2519103129,Draft,Bacillus_cereus_BAG5X2-1,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,cereus,-1,-1,5777536,6035,2034175,0.35,1696,28.1,17,0.28,-1,Gram+
2519103130,Draft,Leptospira_borgpetersenii_UI_09149,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Leptospiraceae,Leptospira,borgpetersenii,-1,-1,3888658,4089,1558657,0.4,2437,59.6,103,2.52,-1,Gram-
2519103131,Draft,Mycoplasma_agalactiae_14628,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,agalactiae,-1,France,919593,810,274692,0.3,418,51.6,5,0.62,"Arthritis, Mastitis, Keratoconjunctivitis",Gram+
2519103132,Draft,Klebsiella_pneumoniae_pneumoniae_KPNIH14,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella,pneumoniae,-1,USA,5723355,5621,3273593,0.57,4294,76.39,3,0.05,-1,Gram-
2519103133,Draft,Enterococcus_faecalis_ERV85,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,faecalis,-1,-1,3133649,3326,1168562,0.37,2189,65.81,7,0.21,-1,Gram+
2519103134,Draft,Enterococcus_faecalis_ERV93,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,faecalis,-1,-1,3102981,3240,1157649,0.37,2158,66.6,6,0.19,-1,Gram+
2519103135,Draft,Enterococcus_faecalis_ERV63,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,faecalis,-1,-1,3168999,3396,1181577,0.37,2193,64.58,7,0.21,-1,Gram+
2519103136,Draft,Enterococcus_faecalis_ERV65,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,faecalis,-1,-1,3097700,3258,1155668,0.37,2156,66.18,7,0.21,-1,Gram+
2519103137,Draft,Enterococcus_faecalis_ERV41,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,faecalis,-1,-1,3151514,3335,1175023,0.37,2183,65.46,6,0.18,-1,Gram+
2519103138,Draft,Enterococcus_faecalis_ERV62,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,faecalis,-1,-1,3122232,3279,1165266,0.37,2158,65.81,7,0.21,-1,Gram+
2519103139,Draft,Enterococcus_faecalis_ERV73,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,faecalis,-1,-1,3081656,3304,1151395,0.37,2165,65.53,7,0.21,-1,Gram+
2519103140,Draft,Enterococcus_faecalis_ERV81,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,faecalis,-1,-1,3139160,3310,1169905,0.37,2199,66.44,6,0.18,-1,Gram+
2519103141,Draft,Enterococcus_faecalis_ERV68,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,faecalis,-1,-1,3139489,3330,1171014,0.37,2182,65.53,7,0.21,-1,Gram+
2519103142,Draft,Enterococcus_faecalis_ERV72,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,faecalis,-1,-1,3141716,3318,1171995,0.37,2183,65.79,6,0.18,-1,Gram+
2519103143,Draft,Leptospira_interrogans_sv._Bataviae_L1111,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Leptospiraceae,Leptospira,interrogans,-1,-1,4853577,4687,1704679,0.35,2751,58.69,98,2.09,-1,Gram-
2519103144,Draft,Leptospira_interrogans_UI_08452,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Leptospiraceae,Leptospira,interrogans,-1,-1,4864825,4848,1711045,0.35,2771,57.16,42,0.87,-1,Gram-
2519103145,Draft,Leptospira_interrogans_sv._Grippotyphosa_UI_08368,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Leptospiraceae,Leptospira,interrogans,-1,-1,4871482,4640,1705346,0.35,2710,58.41,62,1.34,-1,Gram-
2519103146,Draft,Leptospira_interrogans_sv._Hebdomadis_R499,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Leptospiraceae,Leptospira,interrogans,-1,-1,4702752,4628,1650517,0.35,2685,58.02,24,0.52,-1,Gram-
2519103147,Draft,Bacillus_cereus_VD115,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,cereus,-1,-1,6389631,6791,2231751,0.35,1793,26.4,27,0.4,-1,Gram+
2519103148,Draft,Bacillus_cereus_VD107,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,cereus,-1,-1,5319054,5493,1875479,0.35,1616,29.42,37,0.67,-1,Gram+
2519103149,Draft,Bacillus_cereus_VD102,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,cereus,-1,-1,5704972,5941,2010389,0.35,1693,28.5,32,0.54,-1,Gram+
2519103150,Draft,Bacillus_cereus_VD078,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,cereus,-1,-1,6048642,6207,2118753,0.35,1726,27.81,31,0.5,-1,Gram+
2519103151,Draft,Bacillus_cereus_VD048,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,cereus,-1,-1,5975635,6152,2101777,0.35,1700,27.63,4,0.07,-1,Gram+
2519103152,Draft,Bacillus_cereus_VD045,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,cereus,-1,-1,6466674,6597,2239436,0.35,1748,26.5,22,0.33,-1,Gram+
2519103153,Draft,Bacillus_cereus_VD014,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,cereus,-1,-1,6129787,6170,2125707,0.35,1736,28.14,26,0.42,-1,Gram+
2519103154,Draft,Bacillus_cereus_MSX-D12,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,cereus,-1,-1,5558440,5811,1956406,0.35,1689,29.07,13,0.22,-1,Gram+
2519103155,Draft,Klebsiella_pneumoniae_pneumoniae_KPNIH4,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella,pneumoniae,-1,USA,5718058,5729,3270788,0.57,4338,75.72,1,0.02,-1,Gram-
2519103156,Draft,Klebsiella_pneumoniae_pneumoniae_KPNIH5,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella,pneumoniae,-1,USA,5716297,5737,3270359,0.57,4338,75.61,1,0.02,-1,Gram-
2519103157,Draft,Klebsiella_pneumoniae_pneumoniae_KPNIH2,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella,pneumoniae,-1,USA,5724800,5752,3274365,0.57,4344,75.52,1,0.02,-1,Gram-
2519103158,Draft,Klebsiella_pneumoniae_pneumoniae_KPNIH1,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella,pneumoniae,-1,USA,5723756,5724,3274078,0.57,4336,75.75,1,0.02,-1,Gram-
2519103159,Draft,Xanthomonas_axonopodis_pv._malvacearum_GSPB1386,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas,axonopodis,-1,Nicaragua,4974255,4144,3218408,0.65,2675,64.55,41,0.99,-1,Gram-
2519103160,Draft,Xanthomonas_axonopodis_pv._malvacearum_GSPB2388,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas,axonopodis,-1,Sudan,5117844,4207,3302693,0.65,2705,64.3,62,1.47,-1,Gram-
2519103161,Draft,Leptospira_interrogans_sv._Pyrogenes_2006006960,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Leptospiraceae,Leptospira,interrogans,-1,-1,4875498,4744,1706370,0.35,2828,59.61,74,1.56,-1,Gram-
2519103162,Draft,Leptospira_interrogans_2002000623,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Leptospiraceae,Leptospira,interrogans,-1,-1,4928546,4922,1736235,0.35,2843,57.76,93,1.89,-1,Gram-
2519103163,Draft,Leptospira_interrogans_sv._Pomona_Kennewicki_LC82-25,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Leptospiraceae,Leptospira,interrogans,-1,-1,4608327,4502,1613031,0.35,2662,59.13,25,0.56,-1,Gram-
2519103164,Draft,Leptospira_interrogans_FPW2026,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Leptospiraceae,Leptospira,interrogans,-1,-1,4880272,4851,1711057,0.35,2799,57.7,97,2,-1,Gram-
2519103165,Draft,Bacillus_cereus_MSX-A1,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,cereus,-1,-1,5981055,6267,2089422,0.35,1740,27.76,64,1.02,-1,Gram+
2519103166,Draft,Bacillus_cereus_MSX-A12,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,cereus,-1,-1,5665473,5952,1996852,0.35,1706,28.66,48,0.81,-1,Gram+
2519103167,Draft,Bacillus_cereus_ISP3191,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,cereus,-1,-1,5309183,5491,1866557,0.35,1651,30.07,16,0.29,-1,Gram+
2519103178,Permanent_Draft,Lactobacillus_parabrevis_ATCC_53295,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,parabrevis,-1,-1,2631123,2563,1288710,0.49,1975,77.06,40,1.56,-1,Gram+
2519103179,Permanent_Draft,Polaribacter_franzmannii_ATCC_700399,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Polaribacter,franzmannii,"Marine, Aquatic",-1,6912625,6045,2240946,0.32,4418,73.09,302,5,-1,Gram-
2519103180,Permanent_Draft,Curvibacter_lanceolatus_ATCC_14669,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Curvibacter,lanceolatus,Aquatic,Canada,6832523,6352,4478021,0.66,5261,82.82,648,10.2,-1,Gram-
2519103182,Permanent_Draft,Streptococcus_minor_DSM_17118,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,minor,Host,Belgium,1927889,1973,792405,0.41,1605,81.35,50,2.53,-1,Gram+
2519103183,Permanent_Draft,Flavobacterium_rivuli_DSM_21788,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,rivuli,Aquatic,Germany,4489248,4056,1777758,0.4,2842,70.07,723,17.83,-1,Gram-
2519103184,Permanent_Draft,Smaragdicoccus_niigatensis_DSM_44881,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardiaceae,Smaragdicoccus,niigatensis,Soil,Japan,5320466,5200,3423429,0.64,3895,74.9,301,5.79,-1,Gram+
2519103185,Permanent_Draft,Salinispora_arenicola_CNS673,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Salinispora,arenicola,-1,-1,5875699,5421,4084649,0.7,3898,71.91,2,0.04,-1,Gram+
2519103186,Permanent_Draft,Methanothermococcus_thermolithotrophicus_DSM_2095,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanothermococcus,thermolithotrophicus,"Sediment, Sea sand, Aquatic, Marine",Italy,1686930,1750,553330,0.33,1454,83.09,70,4,-1,Gram-
2519103187,Permanent_Draft,Gilvimarinus_chinensis_DSM_19667,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,unclassified,Gilvimarinus,chinensis,"Sea water, Aquatic, Marine",China,4068866,3680,2081198,0.51,2863,77.8,1822,49.51,-1,Gram-
2519103188,Permanent_Draft,Paenibacillus_daejeonensis_DSM_15491,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,daejeonensis,Soil,South Korea,7464058,6575,3972300,0.53,5199,79.07,518,7.88,-1,Gram+
2519103189,Permanent_Draft,Gracilibacillus_lacisalsi_DSM_19029,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Gracilibacillus,lacisalsi,"Aquatic, Salinewater, Sediment, Fresh water, Lake",China,4409254,4363,1622682,0.37,3492,80.04,229,5.25,-1,Gram+
2519103190,Permanent_Draft,Caldimonas_manganoxidans_ATCC_BAA-369,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Caldimonas,manganoxidans,"Hot spring, Aquatic",Japan,3532116,3471,2329705,0.66,2812,81.01,389,11.21,-1,Gram-
2519103191,Permanent_Draft,Metascardovia_criceti_DSM_17774,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Metascardovia,criceti,Host,Japan,1884654,1594,943406,0.5,1264,79.3,271,17,-1,Gram+
